TRACKID,RESOLUTION,TIME_DATE,LON,LAT
05_1a,900,20/02/2008 11:45,-46.269005,-60.602306
05_1a,900,20/02/2008 12:00,-46.360198,-60.662155
05_1a,900,20/02/2008 12:15,-46.343567,-60.775641
05_1a,900,20/02/2008 12:30,-46.44211,-60.890644
05_1a,900,20/02/2008 12:45,-46.538939,-60.960698
05_1a,900,20/02/2008 13:01,-46.520375,-60.947042
05_1a,900,20/02/2008 13:15,-46.533201,-60.996696
05_1a,900,20/02/2008 13:30,-46.566334,-60.991376
05_1a,900,20/02/2008 13:45,-46.561633,-60.99113
05_1a,900,20/02/2008 14:00,-46.550833,-60.972446
05_1a,900,20/02/2008 14:15,-46.537639,-60.912317
05_1a,900,20/02/2008 14:30,-46.536165,-60.854165
05_1a,900,20/02/2008 14:45,-46.571274,-60.896368
05_1a,900,20/02/2008 15:00,-46.545988,-60.926924
05_1a,900,20/02/2008 15:15,-46.544866,-60.953827
05_1a,900,20/02/2008 15:30,-46.565922,-60.868329
05_1a,900,20/02/2008 15:46,-46.629363,-60.783635
05_1a,900,20/02/2008 16:00,-46.703643,-60.675205
05_1a,900,20/02/2008 16:15,-46.699442,-60.656184
05_1a,900,20/02/2008 16:30,-46.725001,-60.649301
05_1a,900,20/02/2008 16:45,-46.750726,-60.539127
05_1a,900,20/02/2008 17:00,-46.775436,-60.524275
05_1a,900,20/02/2008 17:15,-46.797703,-60.519403
05_1a,900,20/02/2008 17:30,-46.797061,-60.526666
05_1a,900,20/02/2008 17:45,-46.820435,-60.421946
05_1a,900,20/02/2008 18:01,-46.756221,-60.278259
05_1a,900,20/02/2008 18:15,-46.635327,-60.147645
05_1a,900,20/02/2008 18:30,-46.543941,-60.006147
05_1a,900,20/02/2008 18:45,-46.366828,-59.873119
05_1a,900,20/02/2008 19:01,-46.203307,-59.73449
05_1a,900,20/02/2008 19:16,-45.985915,-59.606865
05_1a,900,20/02/2008 19:32,-45.797958,-59.480929
05_1a,900,20/02/2008 20:00,-45.567434,-59.335464
05_1a,900,20/02/2008 20:15,-45.375859,-59.220745
05_1a,900,20/02/2008 20:30,-45.146873,-59.102985
05_1a,900,20/02/2008 20:45,-44.911387,-58.989422
05_1a,900,20/02/2008 21:00,-44.692687,-58.870055
05_1a,900,20/02/2008 21:15,-44.473376,-58.743971
05_1a,900,20/02/2008 21:30,-44.30042,-58.627527
05_1a,900,20/02/2008 21:46,-44.100934,-58.497638
05_1a,900,20/02/2008 22:01,-43.919749,-58.38077
05_1a,900,20/02/2008 22:15,-43.774724,-58.269965
05_1a,900,20/02/2008 22:31,-43.578689,-58.163058
05_1a,900,20/02/2008 22:45,-43.426565,-58.093532
05_1a,900,20/02/2008 23:00,-43.24215,-57.993285
05_1a,900,20/02/2008 23:15,-43.075016,-57.890615
05_1a,900,20/02/2008 23:30,-42.934375,-57.797326
05_1a,900,20/02/2008 23:45,-42.768921,-57.698771
05_1a,900,21/02/2008 0:01,-42.634782,-57.619546
05_1a,900,21/02/2008 0:15,-42.486088,-57.545571
05_1a,900,21/02/2008 0:30,-42.342585,-57.463801
05_1a,900,21/02/2008 0:45,-42.207969,-57.374352
05_1a,900,21/02/2008 1:00,-42.079126,-57.296803
05_1a,900,21/02/2008 1:15,-41.956069,-57.211181
05_1a,900,21/02/2008 1:30,-41.814556,-57.136128
05_1a,900,21/02/2008 1:45,-41.688124,-57.06459
05_1a,900,21/02/2008 2:00,-41.640511,-57.043215
05_1a,900,21/02/2008 2:15,-41.523502,-56.980846
05_1a,900,21/02/2008 2:30,-41.381737,-56.914546
05_1a,900,21/02/2008 2:45,-41.242112,-56.848015
05_1a,900,21/02/2008 3:00,-41.185366,-56.822716
05_1a,900,21/02/2008 3:15,-41.184023,-56.822635
05_1a,900,21/02/2008 3:30,-41.182714,-56.822732
05_1a,900,21/02/2008 3:45,-41.181411,-56.822819
05_1a,900,21/02/2008 4:00,-41.17998,-56.822783
05_1a,900,21/02/2008 4:15,-41.178759,-56.822718
05_1a,900,21/02/2008 4:30,-41.177533,-56.822653
05_1a,900,21/02/2008 4:45,-41.17542,-56.822342
05_1a,900,21/02/2008 5:00,-41.10363,-56.778439
05_1a,900,21/02/2008 5:15,-40.962706,-56.689868
05_1a,900,21/02/2008 5:30,-40.859154,-56.591623
05_1a,900,21/02/2008 5:45,-40.752825,-56.491721
05_1a,900,21/02/2008 6:01,-40.652385,-56.39331
05_1a,900,21/02/2008 6:15,-40.572423,-56.309564
05_1a,900,21/02/2008 6:30,-40.484713,-56.217714
05_1a,900,21/02/2008 6:45,-40.380517,-56.119222
05_1a,900,21/02/2008 7:00,-40.287115,-56.012888
05_1a,900,21/02/2008 7:15,-40.184964,-55.906253
05_1a,900,21/02/2008 7:31,-40.067667,-55.791057
05_1a,900,21/02/2008 7:45,-39.990076,-55.697404
05_1a,900,21/02/2008 8:00,-39.886213,-55.588363
05_1a,900,21/02/2008 8:15,-39.759368,-55.501833
05_1a,900,21/02/2008 8:30,-39.658069,-55.407079
05_1a,900,21/02/2008 8:45,-39.557011,-55.306997
05_1a,900,21/02/2008 9:00,-39.456495,-55.210433
05_1a,900,21/02/2008 9:15,-39.353444,-55.111523
05_1a,900,21/02/2008 9:31,-39.253336,-55.002255
05_1a,900,21/02/2008 9:45,-39.190766,-54.913224
05_1a,900,21/02/2008 10:00,-39.140381,-54.810413
05_1a,900,21/02/2008 10:15,-39.071822,-54.70473
05_1a,900,21/02/2008 10:30,-38.95391,-54.608311
05_1a,900,21/02/2008 10:47,-38.88285,-54.539155
05_1a,900,21/02/2008 11:00,-38.763574,-54.457499
05_1a,900,21/02/2008 11:15,-38.677715,-54.371757
05_1a,900,21/02/2008 11:30,-38.581637,-54.267528
05_1a,900,21/02/2008 11:45,-38.444531,-54.165223
05_1a,900,21/02/2008 12:00,-38.263951,-54.107836
05_1a,900,21/02/2008 12:15,-38.179451,-54.003047
05_1a,900,21/02/2008 12:30,-38.084931,-54.010963
05_1a,900,21/02/2008 12:45,-38.084784,-54.007235
05_1a,900,21/02/2008 13:00,-38.079945,-54.046819
05_1a,900,21/02/2008 13:15,-38.039801,-54.127303
05_1a,900,21/02/2008 13:30,-38.04995,-54.148725
05_1a,900,21/02/2008 13:45,-38.050289,-54.148714
05_1a,900,21/02/2008 14:00,-38.050239,-54.148461
05_1a,900,21/02/2008 14:15,-38.049694,-54.148194
05_1a,900,21/02/2008 14:30,-38.04927,-54.147983
05_1a,900,21/02/2008 14:45,-38.048741,-54.147767
05_1a,900,21/02/2008 15:00,-38.048282,-54.147927
05_1a,900,21/02/2008 15:15,-38.05749,-54.134771
05_1a,900,21/02/2008 15:30,-38.094212,-54.099367
05_1a,900,21/02/2008 15:45,-38.081837,-54.008709
05_1a,900,21/02/2008 16:00,-38.091573,-54.013104
05_1a,900,21/02/2008 16:15,-38.097718,-54.023373
05_1a,900,21/02/2008 16:30,-38.067206,-54.015333
05_1a,900,21/02/2008 16:45,-38.054677,-54.00815
05_1a,900,21/02/2008 17:00,-38.055258,-54.00823
