TRACKID,RESOLUTION,TIME_DATE,LON,LAT
05_1b,1,15/02/2008 15:33,-38.301726,-53.762528
05_1b,1,15/02/2008 15:33,-38.30152,-53.762524
05_1b,1,15/02/2008 15:33,-38.301302,-53.762499
05_1b,1,15/02/2008 15:33,-38.301093,-53.762475
05_1b,1,15/02/2008 15:33,-38.300893,-53.762432
05_1b,1,15/02/2008 15:33,-38.300733,-53.762355
05_1b,1,15/02/2008 15:33,-38.300687,-53.76222
05_1b,1,15/02/2008 15:33,-38.300735,-53.762066
05_1b,1,15/02/2008 15:33,-38.300839,-53.761923
05_1b,1,15/02/2008 15:33,-38.300987,-53.76184
05_1b,1,15/02/2008 15:33,-38.301236,-53.761839
05_1b,1,15/02/2008 15:33,-38.301462,-53.761853
05_1b,1,15/02/2008 15:33,-38.301662,-53.761834
05_1b,1,15/02/2008 15:33,-38.301835,-53.76177
05_1b,1,15/02/2008 15:33,-38.302016,-53.761701
05_1b,1,15/02/2008 15:33,-38.302209,-53.761658
05_1b,1,15/02/2008 15:33,-38.302413,-53.761634
05_1b,1,15/02/2008 15:33,-38.302619,-53.761614
05_1b,1,15/02/2008 15:33,-38.302827,-53.761588
05_1b,1,15/02/2008 15:33,-38.303022,-53.761543
05_1b,1,15/02/2008 15:33,-38.303206,-53.761489
05_1b,1,15/02/2008 15:33,-38.303388,-53.761449
05_1b,1,15/02/2008 15:33,-38.303596,-53.76146
05_1b,1,15/02/2008 15:33,-38.303788,-53.761495
05_1b,1,15/02/2008 15:33,-38.303978,-53.761546
05_1b,1,15/02/2008 15:33,-38.304173,-53.761595
05_1b,1,15/02/2008 15:33,-38.304369,-53.761631
05_1b,1,15/02/2008 15:33,-38.304548,-53.761667
05_1b,1,15/02/2008 15:33,-38.304671,-53.761739
05_1b,1,15/02/2008 15:33,-38.304754,-53.761847
05_1b,1,15/02/2008 15:33,-38.304836,-53.761962
05_1b,1,15/02/2008 15:33,-38.304887,-53.762082
05_1b,1,15/02/2008 15:33,-38.304886,-53.762205
05_1b,1,15/02/2008 15:33,-38.304863,-53.762323
05_1b,1,15/02/2008 15:33,-38.304881,-53.762433
05_1b,1,15/02/2008 15:33,-38.304973,-53.762521
05_1b,1,15/02/2008 15:33,-38.305129,-53.762558
05_1b,1,15/02/2008 15:33,-38.305318,-53.762571
05_1b,1,15/02/2008 15:33,-38.305508,-53.762594
05_1b,1,15/02/2008 15:33,-38.305617,-53.762683
05_1b,1,15/02/2008 15:33,-38.305664,-53.762796
05_1b,1,15/02/2008 15:34,-38.305632,-53.762919
05_1b,1,15/02/2008 15:34,-38.305543,-53.763027
05_1b,1,15/02/2008 15:34,-38.305403,-53.763138
05_1b,1,15/02/2008 15:34,-38.305258,-53.763247
05_1b,1,15/02/2008 15:34,-38.305115,-53.763354
05_1b,1,15/02/2008 15:34,-38.304965,-53.763435
05_1b,1,15/02/2008 15:34,-38.304801,-53.763493
05_1b,1,15/02/2008 15:34,-38.304592,-53.763507
05_1b,1,15/02/2008 15:34,-38.30436,-53.763496
05_1b,1,15/02/2008 15:34,-38.304142,-53.763483
05_1b,1,15/02/2008 15:34,-38.303946,-53.763514
05_1b,1,15/02/2008 15:34,-38.303771,-53.763591
05_1b,1,15/02/2008 15:34,-38.303598,-53.763676
05_1b,1,15/02/2008 15:34,-38.303449,-53.763758
05_1b,1,15/02/2008 15:34,-38.303379,-53.763862
05_1b,1,15/02/2008 15:34,-38.30341,-53.763986
05_1b,1,15/02/2008 15:34,-38.303526,-53.764081
05_1b,1,15/02/2008 15:34,-38.303693,-53.764136
05_1b,1,15/02/2008 15:34,-38.303876,-53.764147
05_1b,1,15/02/2008 15:34,-38.304065,-53.764134
05_1b,1,15/02/2008 15:34,-38.304249,-53.764105
05_1b,1,15/02/2008 15:34,-38.304432,-53.764066
05_1b,1,15/02/2008 15:34,-38.304618,-53.764035
05_1b,1,15/02/2008 15:34,-38.304805,-53.764016
05_1b,1,15/02/2008 15:34,-38.30499,-53.763989
05_1b,1,15/02/2008 15:34,-38.305179,-53.763969
05_1b,1,15/02/2008 15:34,-38.30535,-53.763942
05_1b,1,15/02/2008 15:34,-38.305511,-53.763898
05_1b,1,15/02/2008 15:34,-38.30564,-53.763819
05_1b,1,15/02/2008 15:34,-38.305754,-53.763721
05_1b,1,15/02/2008 15:34,-38.305831,-53.763619
05_1b,1,15/02/2008 15:34,-38.305899,-53.763515
05_1b,1,15/02/2008 15:34,-38.30596,-53.763409
05_1b,1,15/02/2008 15:34,-38.305992,-53.763301
05_1b,1,15/02/2008 15:34,-38.305975,-53.763196
05_1b,1,15/02/2008 15:34,-38.305896,-53.763093
05_1b,1,15/02/2008 15:34,-38.305778,-53.762996
05_1b,1,15/02/2008 15:34,-38.305673,-53.762896
05_1b,1,15/02/2008 15:34,-38.305612,-53.762776
05_1b,1,15/02/2008 15:34,-38.305618,-53.762667
05_1b,1,15/02/2008 15:34,-38.30569,-53.762557
05_1b,1,15/02/2008 15:34,-38.305797,-53.762469
05_1b,1,15/02/2008 15:34,-38.305964,-53.762401
05_1b,1,15/02/2008 15:34,-38.306166,-53.762371
05_1b,1,15/02/2008 15:34,-38.306367,-53.762377
05_1b,1,15/02/2008 15:34,-38.306569,-53.762402
05_1b,1,15/02/2008 15:34,-38.306785,-53.762411
05_1b,1,15/02/2008 15:34,-38.30699,-53.762385
05_1b,1,15/02/2008 15:34,-38.307179,-53.762331
05_1b,1,15/02/2008 15:34,-38.307333,-53.76225
05_1b,1,15/02/2008 15:34,-38.307453,-53.762154
05_1b,1,15/02/2008 15:34,-38.30756,-53.762056
05_1b,1,15/02/2008 15:34,-38.307631,-53.761955
05_1b,1,15/02/2008 15:34,-38.307649,-53.761842
05_1b,1,15/02/2008 15:34,-38.307641,-53.76172
05_1b,1,15/02/2008 15:34,-38.307614,-53.761591
05_1b,1,15/02/2008 15:34,-38.30758,-53.761463
05_1b,1,15/02/2008 15:34,-38.307561,-53.761333
05_1b,1,15/02/2008 15:34,-38.307637,-53.761218
05_1b,1,15/02/2008 15:34,-38.307763,-53.761154
05_1b,1,15/02/2008 15:35,-38.307952,-53.761169
05_1b,1,15/02/2008 15:35,-38.308119,-53.761251
05_1b,1,15/02/2008 15:35,-38.308285,-53.761337
05_1b,1,15/02/2008 15:35,-38.308473,-53.761403
05_1b,1,15/02/2008 15:35,-38.308685,-53.761433
05_1b,1,15/02/2008 15:35,-38.308891,-53.761411
05_1b,1,15/02/2008 15:35,-38.3091,-53.761371
05_1b,1,15/02/2008 15:35,-38.309307,-53.761347
05_1b,1,15/02/2008 15:35,-38.309507,-53.761335
05_1b,1,15/02/2008 15:35,-38.30971,-53.761317
05_1b,1,15/02/2008 15:35,-38.309909,-53.761276
05_1b,1,15/02/2008 15:35,-38.310097,-53.761224
05_1b,1,15/02/2008 15:35,-38.310289,-53.761177
05_1b,1,15/02/2008 15:35,-38.310486,-53.761125
05_1b,1,15/02/2008 15:35,-38.310659,-53.761063
05_1b,1,15/02/2008 15:35,-38.310832,-53.760996
05_1b,1,15/02/2008 15:35,-38.311,-53.760918
05_1b,1,15/02/2008 15:35,-38.311146,-53.760841
05_1b,1,15/02/2008 15:35,-38.311301,-53.760768
05_1b,1,15/02/2008 15:35,-38.311488,-53.760719
05_1b,1,15/02/2008 15:35,-38.311699,-53.760702
05_1b,1,15/02/2008 15:35,-38.311912,-53.760684
05_1b,1,15/02/2008 15:35,-38.31211,-53.760635
05_1b,1,15/02/2008 15:35,-38.312284,-53.760566
05_1b,1,15/02/2008 15:35,-38.312418,-53.760478
05_1b,1,15/02/2008 15:35,-38.31248,-53.760368
05_1b,1,15/02/2008 15:35,-38.312425,-53.760239
05_1b,1,15/02/2008 15:35,-38.31228,-53.760131
05_1b,1,15/02/2008 15:35,-38.312093,-53.760038
05_1b,1,15/02/2008 15:35,-38.3119,-53.759944
05_1b,1,15/02/2008 15:35,-38.311714,-53.759855
05_1b,1,15/02/2008 15:35,-38.311518,-53.759778
05_1b,1,15/02/2008 15:35,-38.311308,-53.759679
05_1b,1,15/02/2008 15:35,-38.31113,-53.759584
05_1b,1,15/02/2008 15:35,-38.311005,-53.759489
05_1b,1,15/02/2008 15:35,-38.310935,-53.759371
05_1b,1,15/02/2008 15:35,-38.31091,-53.759242
05_1b,1,15/02/2008 15:35,-38.310863,-53.75911
05_1b,1,15/02/2008 15:35,-38.310764,-53.758985
05_1b,1,15/02/2008 15:35,-38.310689,-53.758854
05_1b,1,15/02/2008 15:35,-38.310729,-53.758708
05_1b,1,15/02/2008 15:35,-38.310818,-53.75857
05_1b,1,15/02/2008 15:35,-38.310904,-53.758438
05_1b,1,15/02/2008 15:35,-38.311017,-53.758291
05_1b,1,15/02/2008 15:35,-38.311153,-53.758164
05_1b,1,15/02/2008 15:35,-38.311278,-53.758064
05_1b,1,15/02/2008 15:35,-38.311358,-53.757962
05_1b,1,15/02/2008 15:35,-38.311394,-53.757849
05_1b,1,15/02/2008 15:35,-38.311374,-53.757747
05_1b,1,15/02/2008 15:35,-38.31132,-53.757652
05_1b,1,15/02/2008 15:35,-38.311234,-53.757558
05_1b,1,15/02/2008 15:35,-38.31113,-53.757456
05_1b,1,15/02/2008 15:35,-38.311037,-53.757342
05_1b,1,15/02/2008 15:35,-38.310988,-53.757235
05_1b,1,15/02/2008 15:35,-38.310956,-53.75714
05_1b,1,15/02/2008 15:35,-38.310897,-53.757034
05_1b,1,15/02/2008 15:35,-38.310818,-53.756923
05_1b,1,15/02/2008 15:35,-38.310828,-53.756792
05_1b,1,15/02/2008 15:35,-38.31096,-53.756708
05_1b,1,15/02/2008 15:35,-38.311211,-53.756688
05_1b,1,15/02/2008 15:36,-38.311453,-53.756657
05_1b,1,15/02/2008 15:36,-38.311678,-53.756603
05_1b,1,15/02/2008 15:36,-38.31189,-53.756525
05_1b,1,15/02/2008 15:36,-38.31208,-53.756446
05_1b,1,15/02/2008 15:36,-38.312275,-53.75638
05_1b,1,15/02/2008 15:36,-38.312475,-53.756317
05_1b,1,15/02/2008 15:36,-38.312674,-53.756252
05_1b,1,15/02/2008 15:36,-38.312876,-53.756199
05_1b,1,15/02/2008 15:36,-38.313091,-53.75619
05_1b,1,15/02/2008 15:36,-38.31324,-53.75626
05_1b,1,15/02/2008 15:36,-38.313366,-53.75634
05_1b,1,15/02/2008 15:36,-38.313485,-53.756444
05_1b,1,15/02/2008 15:36,-38.313588,-53.756569
05_1b,1,15/02/2008 15:36,-38.31368,-53.756688
05_1b,1,15/02/2008 15:36,-38.313797,-53.756784
05_1b,1,15/02/2008 15:36,-38.31403,-53.756817
05_1b,1,15/02/2008 15:36,-38.314255,-53.756802
05_1b,1,15/02/2008 15:36,-38.314448,-53.756737
05_1b,1,15/02/2008 15:36,-38.314559,-53.756627
05_1b,1,15/02/2008 15:36,-38.314606,-53.756486
05_1b,1,15/02/2008 15:36,-38.314665,-53.756351
05_1b,1,15/02/2008 15:36,-38.314765,-53.756225
05_1b,1,15/02/2008 15:36,-38.31487,-53.756105
05_1b,1,15/02/2008 15:36,-38.314979,-53.755981
05_1b,1,15/02/2008 15:36,-38.315072,-53.755854
05_1b,1,15/02/2008 15:36,-38.315172,-53.755737
05_1b,1,15/02/2008 15:36,-38.315295,-53.755637
05_1b,1,15/02/2008 15:36,-38.315428,-53.755548
05_1b,1,15/02/2008 15:36,-38.315599,-53.755476
05_1b,1,15/02/2008 15:36,-38.315807,-53.755447
05_1b,1,15/02/2008 15:36,-38.316036,-53.755455
05_1b,1,15/02/2008 15:36,-38.316283,-53.755464
05_1b,1,15/02/2008 15:36,-38.316501,-53.755461
05_1b,1,15/02/2008 15:36,-38.316707,-53.755426
05_1b,1,15/02/2008 15:36,-38.316879,-53.755356
05_1b,1,15/02/2008 15:36,-38.317053,-53.755295
05_1b,1,15/02/2008 15:36,-38.31726,-53.755283
05_1b,1,15/02/2008 15:36,-38.317467,-53.755332
05_1b,1,15/02/2008 15:36,-38.317679,-53.755376
05_1b,1,15/02/2008 15:36,-38.317901,-53.755386
05_1b,1,15/02/2008 15:36,-38.318117,-53.755365
05_1b,1,15/02/2008 15:36,-38.318331,-53.755332
05_1b,1,15/02/2008 15:36,-38.318521,-53.755292
05_1b,1,15/02/2008 15:36,-38.318669,-53.755231
05_1b,1,15/02/2008 15:36,-38.318741,-53.755139
05_1b,1,15/02/2008 15:36,-38.318749,-53.75504
05_1b,1,15/02/2008 15:36,-38.318672,-53.754927
05_1b,1,15/02/2008 15:36,-38.318567,-53.75482
05_1b,1,15/02/2008 15:36,-38.318488,-53.754713
05_1b,1,15/02/2008 15:36,-38.318503,-53.754621
05_1b,1,15/02/2008 15:36,-38.318599,-53.754549
05_1b,1,15/02/2008 15:36,-38.318772,-53.754518
05_1b,1,15/02/2008 15:36,-38.318958,-53.754546
05_1b,1,15/02/2008 15:36,-38.319154,-53.754591
05_1b,1,15/02/2008 15:36,-38.319351,-53.754623
05_1b,1,15/02/2008 15:36,-38.319549,-53.754597
05_1b,1,15/02/2008 15:36,-38.319718,-53.754541
05_1b,1,15/02/2008 15:36,-38.319859,-53.754459
05_1b,1,15/02/2008 15:36,-38.319986,-53.75437
05_1b,1,15/02/2008 15:36,-38.320132,-53.754283
05_1b,1,15/02/2008 15:37,-38.320277,-53.754195
05_1b,1,15/02/2008 15:37,-38.320406,-53.754099
05_1b,1,15/02/2008 15:37,-38.320502,-53.753992
05_1b,1,15/02/2008 15:37,-38.320557,-53.753875
05_1b,1,15/02/2008 15:37,-38.320592,-53.753758
05_1b,1,15/02/2008 15:37,-38.32068,-53.753644
05_1b,1,15/02/2008 15:37,-38.320775,-53.753534
05_1b,1,15/02/2008 15:37,-38.32086,-53.753428
05_1b,1,15/02/2008 15:37,-38.32094,-53.753329
05_1b,1,15/02/2008 15:37,-38.321007,-53.753228
05_1b,1,15/02/2008 15:37,-38.32104,-53.753129
05_1b,1,15/02/2008 15:37,-38.321048,-53.75303
05_1b,1,15/02/2008 15:37,-38.321028,-53.752932
05_1b,1,15/02/2008 15:37,-38.320992,-53.752828
05_1b,1,15/02/2008 15:37,-38.320981,-53.752735
05_1b,1,15/02/2008 15:37,-38.321038,-53.75264
05_1b,1,15/02/2008 15:37,-38.321168,-53.752563
05_1b,1,15/02/2008 15:37,-38.321324,-53.752491
05_1b,1,15/02/2008 15:37,-38.321432,-53.752397
05_1b,1,15/02/2008 15:37,-38.321505,-53.752287
05_1b,1,15/02/2008 15:37,-38.321552,-53.752184
05_1b,1,15/02/2008 15:37,-38.321597,-53.752083
05_1b,1,15/02/2008 15:37,-38.321714,-53.752006
05_1b,1,15/02/2008 15:37,-38.32187,-53.751965
05_1b,1,15/02/2008 15:37,-38.322061,-53.751933
05_1b,1,15/02/2008 15:37,-38.322245,-53.751892
05_1b,1,15/02/2008 15:37,-38.322436,-53.751848
05_1b,1,15/02/2008 15:37,-38.322623,-53.751795
05_1b,1,15/02/2008 15:37,-38.32281,-53.751736
05_1b,1,15/02/2008 15:37,-38.322985,-53.75167
05_1b,1,15/02/2008 15:37,-38.323109,-53.751581
05_1b,1,15/02/2008 15:37,-38.323175,-53.751477
05_1b,1,15/02/2008 15:37,-38.323151,-53.751377
05_1b,1,15/02/2008 15:37,-38.323067,-53.751281
05_1b,1,15/02/2008 15:37,-38.322946,-53.751189
05_1b,1,15/02/2008 15:37,-38.32287,-53.751087
05_1b,1,15/02/2008 15:37,-38.322857,-53.750983
05_1b,1,15/02/2008 15:37,-38.322887,-53.750887
05_1b,1,15/02/2008 15:37,-38.32293,-53.750781
05_1b,1,15/02/2008 15:37,-38.322985,-53.75068
05_1b,1,15/02/2008 15:37,-38.323105,-53.750604
05_1b,1,15/02/2008 15:37,-38.323258,-53.750556
05_1b,1,15/02/2008 15:37,-38.323446,-53.750532
05_1b,1,15/02/2008 15:37,-38.323654,-53.750518
05_1b,1,15/02/2008 15:37,-38.323831,-53.750473
05_1b,1,15/02/2008 15:37,-38.323936,-53.750388
05_1b,1,15/02/2008 15:37,-38.323944,-53.750288
05_1b,1,15/02/2008 15:37,-38.323871,-53.750198
05_1b,1,15/02/2008 15:37,-38.323767,-53.750125
05_1b,1,15/02/2008 15:37,-38.323669,-53.750059
05_1b,1,15/02/2008 15:37,-38.323579,-53.749979
05_1b,1,15/02/2008 15:37,-38.323503,-53.749886
05_1b,1,15/02/2008 15:37,-38.32343,-53.749797
05_1b,1,15/02/2008 15:37,-38.323368,-53.749704
05_1b,1,15/02/2008 15:37,-38.323355,-53.749591
05_1b,1,15/02/2008 15:37,-38.323391,-53.749472
05_1b,1,15/02/2008 15:37,-38.323489,-53.74936
05_1b,1,15/02/2008 15:37,-38.323657,-53.749285
05_1b,1,15/02/2008 15:37,-38.323818,-53.749218
05_1b,1,15/02/2008 15:37,-38.323982,-53.749146
05_1b,1,15/02/2008 15:38,-38.324156,-53.749068
05_1b,1,15/02/2008 15:38,-38.324315,-53.748981
05_1b,1,15/02/2008 15:38,-38.324417,-53.748876
05_1b,1,15/02/2008 15:38,-38.324492,-53.748767
05_1b,1,15/02/2008 15:38,-38.324568,-53.748657
05_1b,1,15/02/2008 15:38,-38.324654,-53.748554
05_1b,1,15/02/2008 15:38,-38.324735,-53.748447
05_1b,1,15/02/2008 15:38,-38.324806,-53.748344
05_1b,1,15/02/2008 15:38,-38.324868,-53.74823
05_1b,1,15/02/2008 15:38,-38.324964,-53.748124
05_1b,1,15/02/2008 15:38,-38.325062,-53.748032
05_1b,1,15/02/2008 15:38,-38.32515,-53.747927
05_1b,1,15/02/2008 15:38,-38.325212,-53.74781
05_1b,1,15/02/2008 15:38,-38.325231,-53.747693
05_1b,1,15/02/2008 15:38,-38.325188,-53.747583
05_1b,1,15/02/2008 15:38,-38.325104,-53.747482
05_1b,1,15/02/2008 15:38,-38.324999,-53.747375
05_1b,1,15/02/2008 15:38,-38.324913,-53.747256
05_1b,1,15/02/2008 15:38,-38.324861,-53.747144
05_1b,1,15/02/2008 15:38,-38.324828,-53.747038
05_1b,1,15/02/2008 15:38,-38.324789,-53.746929
05_1b,1,15/02/2008 15:38,-38.324708,-53.746838
05_1b,1,15/02/2008 15:38,-38.324568,-53.746773
05_1b,1,15/02/2008 15:38,-38.324379,-53.746748
05_1b,1,15/02/2008 15:38,-38.324178,-53.746745
05_1b,1,15/02/2008 15:38,-38.323978,-53.746739
05_1b,1,15/02/2008 15:38,-38.323839,-53.746681
05_1b,1,15/02/2008 15:38,-38.323826,-53.74658
05_1b,1,15/02/2008 15:38,-38.323894,-53.746484
05_1b,1,15/02/2008 15:38,-38.324006,-53.746399
05_1b,1,15/02/2008 15:38,-38.324146,-53.746314
05_1b,1,15/02/2008 15:38,-38.32431,-53.74623
05_1b,1,15/02/2008 15:38,-38.324439,-53.746125
05_1b,1,15/02/2008 15:38,-38.324503,-53.746009
05_1b,1,15/02/2008 15:38,-38.324518,-53.745889
05_1b,1,15/02/2008 15:38,-38.324508,-53.745769
05_1b,1,15/02/2008 15:38,-38.324473,-53.745655
05_1b,1,15/02/2008 15:38,-38.324415,-53.745542
05_1b,1,15/02/2008 15:38,-38.324341,-53.745438
05_1b,1,15/02/2008 15:38,-38.32424,-53.745343
05_1b,1,15/02/2008 15:38,-38.324118,-53.74525
05_1b,1,15/02/2008 15:38,-38.324009,-53.745157
05_1b,1,15/02/2008 15:38,-38.323954,-53.74506
05_1b,1,15/02/2008 15:38,-38.323956,-53.744955
05_1b,1,15/02/2008 15:38,-38.324014,-53.744847
05_1b,1,15/02/2008 15:38,-38.324041,-53.744736
05_1b,1,15/02/2008 15:38,-38.324064,-53.744619
05_1b,1,15/02/2008 15:38,-38.324093,-53.744517
05_1b,1,15/02/2008 15:38,-38.324152,-53.744429
05_1b,1,15/02/2008 15:38,-38.32426,-53.744347
05_1b,1,15/02/2008 15:38,-38.324357,-53.744244
05_1b,1,15/02/2008 15:38,-38.324433,-53.744127
05_1b,1,15/02/2008 15:38,-38.324494,-53.744004
05_1b,1,15/02/2008 15:38,-38.324531,-53.743892
05_1b,1,15/02/2008 15:38,-38.324523,-53.743791
05_1b,1,15/02/2008 15:38,-38.324455,-53.743701
05_1b,1,15/02/2008 15:38,-38.324351,-53.743619
05_1b,1,15/02/2008 15:38,-38.324254,-53.743531
05_1b,1,15/02/2008 15:38,-38.324191,-53.74344
05_1b,1,15/02/2008 15:38,-38.324152,-53.743344
05_1b,1,15/02/2008 15:39,-38.324125,-53.743245
05_1b,1,15/02/2008 15:39,-38.324108,-53.743143
05_1b,1,15/02/2008 15:39,-38.324095,-53.743041
05_1b,1,15/02/2008 15:39,-38.324089,-53.742938
05_1b,1,15/02/2008 15:39,-38.324104,-53.742844
05_1b,1,15/02/2008 15:39,-38.324165,-53.742749
05_1b,1,15/02/2008 15:39,-38.324269,-53.742654
05_1b,1,15/02/2008 15:39,-38.324368,-53.742546
05_1b,1,15/02/2008 15:39,-38.324396,-53.742435
05_1b,1,15/02/2008 15:39,-38.324353,-53.742331
05_1b,1,15/02/2008 15:39,-38.324291,-53.742236
05_1b,1,15/02/2008 15:39,-38.324267,-53.74213
05_1b,1,15/02/2008 15:39,-38.324276,-53.74202
05_1b,1,15/02/2008 15:39,-38.324262,-53.741906
05_1b,1,15/02/2008 15:39,-38.324175,-53.741809
05_1b,1,15/02/2008 15:39,-38.324032,-53.741744
05_1b,1,15/02/2008 15:39,-38.323851,-53.741714
05_1b,1,15/02/2008 15:39,-38.323679,-53.741676
05_1b,1,15/02/2008 15:39,-38.323562,-53.741624
05_1b,1,15/02/2008 15:39,-38.323524,-53.741536
05_1b,1,15/02/2008 15:39,-38.323542,-53.741448
05_1b,1,15/02/2008 15:39,-38.323617,-53.741361
05_1b,1,15/02/2008 15:39,-38.323752,-53.741292
05_1b,1,15/02/2008 15:39,-38.323951,-53.741253
05_1b,1,15/02/2008 15:39,-38.324169,-53.741216
05_1b,1,15/02/2008 15:39,-38.32432,-53.741128
05_1b,1,15/02/2008 15:39,-38.324353,-53.741015
05_1b,1,15/02/2008 15:39,-38.324224,-53.740929
05_1b,1,15/02/2008 15:39,-38.324008,-53.740903
05_1b,1,15/02/2008 15:39,-38.323767,-53.740908
05_1b,1,15/02/2008 15:39,-38.323526,-53.740922
05_1b,1,15/02/2008 15:39,-38.32329,-53.740942
05_1b,1,15/02/2008 15:39,-38.323052,-53.74098
05_1b,1,15/02/2008 15:39,-38.322823,-53.741036
05_1b,1,15/02/2008 15:39,-38.322592,-53.741075
05_1b,1,15/02/2008 15:39,-38.322357,-53.741071
05_1b,1,15/02/2008 15:39,-38.322157,-53.741014
05_1b,1,15/02/2008 15:39,-38.321985,-53.740911
05_1b,1,15/02/2008 15:39,-38.321858,-53.740808
05_1b,1,15/02/2008 15:39,-38.321769,-53.740694
05_1b,1,15/02/2008 15:39,-38.321714,-53.740563
05_1b,1,15/02/2008 15:39,-38.321665,-53.740444
05_1b,1,15/02/2008 15:39,-38.321619,-53.740334
05_1b,1,15/02/2008 15:39,-38.321545,-53.74024
05_1b,1,15/02/2008 15:39,-38.321425,-53.740148
05_1b,1,15/02/2008 15:39,-38.321295,-53.740046
05_1b,1,15/02/2008 15:39,-38.321192,-53.739949
05_1b,1,15/02/2008 15:39,-38.321092,-53.739833
05_1b,1,15/02/2008 15:39,-38.321025,-53.739718
05_1b,1,15/02/2008 15:39,-38.321007,-53.739628
05_1b,1,15/02/2008 15:39,-38.321031,-53.739536
05_1b,1,15/02/2008 15:39,-38.321089,-53.739423
05_1b,1,15/02/2008 15:39,-38.321157,-53.739306
05_1b,1,15/02/2008 15:39,-38.32121,-53.739191
05_1b,1,15/02/2008 15:39,-38.321255,-53.739077
05_1b,1,15/02/2008 15:39,-38.321223,-53.738981
05_1b,1,15/02/2008 15:39,-38.321134,-53.738899
05_1b,1,15/02/2008 15:39,-38.320985,-53.738906
05_1b,1,15/02/2008 15:39,-38.320803,-53.738959
05_1b,1,15/02/2008 15:39,-38.320615,-53.738996
05_1b,1,15/02/2008 15:40,-38.320411,-53.739037
05_1b,1,15/02/2008 15:40,-38.320199,-53.739077
05_1b,1,15/02/2008 15:40,-38.319989,-53.739111
05_1b,1,15/02/2008 15:40,-38.319778,-53.73913
05_1b,1,15/02/2008 15:40,-38.319566,-53.739135
05_1b,1,15/02/2008 15:40,-38.319366,-53.739111
05_1b,1,15/02/2008 15:40,-38.319164,-53.739089
05_1b,1,15/02/2008 15:40,-38.318935,-53.739072
05_1b,1,15/02/2008 15:40,-38.318743,-53.739039
05_1b,1,15/02/2008 15:40,-38.318597,-53.738976
05_1b,1,15/02/2008 15:40,-38.318459,-53.738883
05_1b,1,15/02/2008 15:40,-38.318335,-53.738794
05_1b,1,15/02/2008 15:40,-38.318232,-53.738703
05_1b,1,15/02/2008 15:40,-38.31812,-53.738626
05_1b,1,15/02/2008 15:40,-38.317975,-53.738595
05_1b,1,15/02/2008 15:40,-38.317786,-53.738586
05_1b,1,15/02/2008 15:40,-38.317598,-53.738611
05_1b,1,15/02/2008 15:40,-38.317433,-53.738686
05_1b,1,15/02/2008 15:40,-38.317253,-53.738774
05_1b,1,15/02/2008 15:40,-38.317056,-53.738833
05_1b,1,15/02/2008 15:40,-38.316859,-53.738841
05_1b,1,15/02/2008 15:40,-38.316672,-53.738812
05_1b,1,15/02/2008 15:40,-38.316487,-53.738752
05_1b,1,15/02/2008 15:40,-38.316329,-53.738668
05_1b,1,15/02/2008 15:40,-38.316194,-53.738598
05_1b,1,15/02/2008 15:40,-38.316049,-53.738531
05_1b,1,15/02/2008 15:40,-38.315876,-53.738458
05_1b,1,15/02/2008 15:40,-38.315737,-53.738391
05_1b,1,15/02/2008 15:40,-38.315676,-53.738312
05_1b,1,15/02/2008 15:40,-38.315662,-53.738217
05_1b,1,15/02/2008 15:40,-38.31574,-53.738164
05_1b,1,15/02/2008 15:40,-38.315887,-53.738142
05_1b,1,15/02/2008 15:40,-38.316101,-53.738149
05_1b,1,15/02/2008 15:40,-38.316358,-53.738168
05_1b,1,15/02/2008 15:40,-38.316672,-53.73817
05_1b,1,15/02/2008 15:40,-38.316933,-53.738115
05_1b,1,15/02/2008 15:40,-38.316979,-53.738
05_1b,1,15/02/2008 15:40,-38.316956,-53.737854
05_1b,1,15/02/2008 15:40,-38.316958,-53.737748
05_1b,1,15/02/2008 15:40,-38.316972,-53.737653
05_1b,1,15/02/2008 15:40,-38.316964,-53.737548
05_1b,1,15/02/2008 15:40,-38.316901,-53.737447
05_1b,1,15/02/2008 15:40,-38.316783,-53.73737
05_1b,1,15/02/2008 15:40,-38.316629,-53.737312
05_1b,1,15/02/2008 15:40,-38.316467,-53.737255
05_1b,1,15/02/2008 15:40,-38.316333,-53.737226
05_1b,1,15/02/2008 15:40,-38.316177,-53.73724
05_1b,1,15/02/2008 15:40,-38.316088,-53.737357
05_1b,1,15/02/2008 15:40,-38.316049,-53.737488
05_1b,1,15/02/2008 15:40,-38.316068,-53.737655
05_1b,1,15/02/2008 15:40,-38.316157,-53.737809
05_1b,1,15/02/2008 15:40,-38.316276,-53.73798
05_1b,1,15/02/2008 15:40,-38.316389,-53.738148
05_1b,1,15/02/2008 15:40,-38.316454,-53.738318
05_1b,1,15/02/2008 15:40,-38.31643,-53.738482
05_1b,1,15/02/2008 15:40,-38.316285,-53.738625
05_1b,1,15/02/2008 15:40,-38.316136,-53.738757
05_1b,1,15/02/2008 15:40,-38.316005,-53.738877
05_1b,1,15/02/2008 15:40,-38.315891,-53.738992
05_1b,1,15/02/2008 15:40,-38.315774,-53.73911
05_1b,1,15/02/2008 15:41,-38.315647,-53.73923
05_1b,1,15/02/2008 15:41,-38.315497,-53.739327
05_1b,1,15/02/2008 15:41,-38.315327,-53.739397
05_1b,1,15/02/2008 15:41,-38.315148,-53.739447
