START OF DATA,clicks,species,day,month,year,am.om,time
07/08/2006 19:59,0,dolphin,7,8,2006,PM,19.59
07/08/2006 20:59,3,dolphin,7,8,2006,PM,20.59
07/08/2006 21:59,0,dolphin,7,8,2006,PM,21.59
07/08/2006 22:59,0,dolphin,7,8,2006,PM,22.59
07/08/2006 23:59,2,dolphin,7,8,2006,PM,23.59
08/08/2006 0:59,0,dolphin,8,8,2006,AM,0.59
08/08/2006 1:59,0,dolphin,8,8,2006,AM,1.59
08/08/2006 2:59,0,dolphin,8,8,2006,AM,2.59
08/08/2006 3:59,0,dolphin,8,8,2006,AM,3.59
08/08/2006 4:59,0,dolphin,8,8,2006,AM,4.59
08/08/2006 5:59,0,dolphin,8,8,2006,AM,5.59
08/08/2006 6:59,1,dolphin,8,8,2006,AM,6.59
08/08/2006 7:59,4,dolphin,8,8,2006,AM,7.59
08/08/2006 8:59,0,dolphin,8,8,2006,AM,8.59
08/08/2006 9:59,0,dolphin,8,8,2006,AM,9.59
08/08/2006 10:59,0,dolphin,8,8,2006,AM,10.59
08/08/2006 11:59,0,dolphin,8,8,2006,AM,11.59
08/08/2006 12:59,0,dolphin,8,8,2006,PM,12.59
08/08/2006 13:59,0,dolphin,8,8,2006,PM,13.59
08/08/2006 14:59,0,dolphin,8,8,2006,PM,14.59
08/08/2006 15:59,0,dolphin,8,8,2006,PM,15.59
08/08/2006 16:59,0,dolphin,8,8,2006,PM,16.59
08/08/2006 17:59,0,dolphin,8,8,2006,PM,17.59
08/08/2006 18:59,0,dolphin,8,8,2006,PM,18.59
08/08/2006 19:59,0,dolphin,8,8,2006,PM,19.59
08/08/2006 20:59,2,dolphin,8,8,2006,PM,20.59
08/08/2006 21:59,3,dolphin,8,8,2006,PM,21.59
08/08/2006 22:59,0,dolphin,8,8,2006,PM,22.59
08/08/2006 23:59,0,dolphin,8,8,2006,PM,23.59
09/08/2006 0:59,0,dolphin,9,8,2006,AM,0.59
09/08/2006 1:59,0,dolphin,9,8,2006,AM,1.59
09/08/2006 2:59,0,dolphin,9,8,2006,AM,2.59
09/08/2006 3:59,3,dolphin,9,8,2006,AM,3.59
09/08/2006 4:59,0,dolphin,9,8,2006,AM,4.59
09/08/2006 5:59,0,dolphin,9,8,2006,AM,5.59
09/08/2006 6:59,0,dolphin,9,8,2006,AM,6.59
09/08/2006 7:59,0,dolphin,9,8,2006,AM,7.59
09/08/2006 8:59,0,dolphin,9,8,2006,AM,8.59
09/08/2006 9:59,0,dolphin,9,8,2006,AM,9.59
09/08/2006 10:59,0,dolphin,9,8,2006,AM,10.59
09/08/2006 11:59,0,dolphin,9,8,2006,AM,11.59
09/08/2006 12:59,0,dolphin,9,8,2006,PM,12.59
09/08/2006 13:59,0,dolphin,9,8,2006,PM,13.59
09/08/2006 14:59,0,dolphin,9,8,2006,PM,14.59
09/08/2006 15:59,0,dolphin,9,8,2006,PM,15.59
09/08/2006 16:59,0,dolphin,9,8,2006,PM,16.59
09/08/2006 17:59,0,dolphin,9,8,2006,PM,17.59
09/08/2006 18:59,0,dolphin,9,8,2006,PM,18.59
09/08/2006 19:59,0,dolphin,9,8,2006,PM,19.59
09/08/2006 20:59,1,dolphin,9,8,2006,PM,20.59
09/08/2006 21:59,3,dolphin,9,8,2006,PM,21.59
09/08/2006 22:59,0,dolphin,9,8,2006,PM,22.59
09/08/2006 23:59,0,dolphin,9,8,2006,PM,23.59
10/08/2006 0:59,0,dolphin,10,8,2006,AM,0.59
10/08/2006 1:59,0,dolphin,10,8,2006,AM,1.59
10/08/2006 2:59,5,dolphin,10,8,2006,AM,2.59
10/08/2006 3:59,0,dolphin,10,8,2006,AM,3.59
10/08/2006 4:59,0,dolphin,10,8,2006,AM,4.59
10/08/2006 5:59,1,dolphin,10,8,2006,AM,5.59
10/08/2006 6:59,1,dolphin,10,8,2006,AM,6.59
10/08/2006 7:59,0,dolphin,10,8,2006,AM,7.59
10/08/2006 8:59,0,dolphin,10,8,2006,AM,8.59
10/08/2006 9:59,0,dolphin,10,8,2006,AM,9.59
10/08/2006 10:59,6,dolphin,10,8,2006,AM,10.59
10/08/2006 11:59,0,dolphin,10,8,2006,AM,11.59
10/08/2006 12:59,0,dolphin,10,8,2006,PM,12.59
10/08/2006 13:59,0,dolphin,10,8,2006,PM,13.59
10/08/2006 14:59,0,dolphin,10,8,2006,PM,14.59
10/08/2006 15:59,0,dolphin,10,8,2006,PM,15.59
10/08/2006 16:59,0,dolphin,10,8,2006,PM,16.59
10/08/2006 17:59,0,dolphin,10,8,2006,PM,17.59
10/08/2006 18:59,0,dolphin,10,8,2006,PM,18.59
10/08/2006 19:59,0,dolphin,10,8,2006,PM,19.59
10/08/2006 20:59,0,dolphin,10,8,2006,PM,20.59
10/08/2006 21:59,0,dolphin,10,8,2006,PM,21.59
10/08/2006 22:59,5,dolphin,10,8,2006,PM,22.59
10/08/2006 23:59,3,dolphin,10,8,2006,PM,23.59
11/08/2006 0:59,1,dolphin,11,8,2006,AM,0.59
11/08/2006 1:59,1,dolphin,11,8,2006,AM,1.59
11/08/2006 2:59,8,dolphin,11,8,2006,AM,2.59
11/08/2006 3:59,0,dolphin,11,8,2006,AM,3.59
11/08/2006 4:59,1,dolphin,11,8,2006,AM,4.59
11/08/2006 5:59,0,dolphin,11,8,2006,AM,5.59
11/08/2006 6:59,0,dolphin,11,8,2006,AM,6.59
11/08/2006 7:59,0,dolphin,11,8,2006,AM,7.59
11/08/2006 8:59,0,dolphin,11,8,2006,AM,8.59
11/08/2006 9:59,1,dolphin,11,8,2006,AM,9.59
11/08/2006 10:59,5,dolphin,11,8,2006,AM,10.59
11/08/2006 11:59,3,dolphin,11,8,2006,AM,11.59
11/08/2006 12:59,3,dolphin,11,8,2006,PM,12.59
11/08/2006 13:59,0,dolphin,11,8,2006,PM,13.59
11/08/2006 14:59,0,dolphin,11,8,2006,PM,14.59
11/08/2006 15:59,0,dolphin,11,8,2006,PM,15.59
11/08/2006 16:59,0,dolphin,11,8,2006,PM,16.59
11/08/2006 17:59,0,dolphin,11,8,2006,PM,17.59
11/08/2006 18:59,0,dolphin,11,8,2006,PM,18.59
11/08/2006 19:59,1,dolphin,11,8,2006,PM,19.59
11/08/2006 20:59,0,dolphin,11,8,2006,PM,20.59
11/08/2006 21:59,0,dolphin,11,8,2006,PM,21.59
11/08/2006 22:59,0,dolphin,11,8,2006,PM,22.59
11/08/2006 23:59,0,dolphin,11,8,2006,PM,23.59
12/08/2006 0:59,0,dolphin,12,8,2006,AM,0.59
12/08/2006 1:59,0,dolphin,12,8,2006,AM,1.59
12/08/2006 2:59,0,dolphin,12,8,2006,AM,2.59
12/08/2006 3:59,1,dolphin,12,8,2006,AM,3.59
12/08/2006 4:59,0,dolphin,12,8,2006,AM,4.59
12/08/2006 5:59,8,dolphin,12,8,2006,AM,5.59
12/08/2006 6:59,0,dolphin,12,8,2006,AM,6.59
12/08/2006 7:59,0,dolphin,12,8,2006,AM,7.59
12/08/2006 8:59,0,dolphin,12,8,2006,AM,8.59
12/08/2006 9:59,1,dolphin,12,8,2006,AM,9.59
12/08/2006 10:59,0,dolphin,12,8,2006,AM,10.59
12/08/2006 11:59,0,dolphin,12,8,2006,AM,11.59
12/08/2006 12:59,0,dolphin,12,8,2006,PM,12.59
12/08/2006 13:59,0,dolphin,12,8,2006,PM,13.59
12/08/2006 14:59,0,dolphin,12,8,2006,PM,14.59
12/08/2006 15:59,0,dolphin,12,8,2006,PM,15.59
12/08/2006 16:59,0,dolphin,12,8,2006,PM,16.59
12/08/2006 17:59,0,dolphin,12,8,2006,PM,17.59
12/08/2006 18:59,0,dolphin,12,8,2006,PM,18.59
12/08/2006 19:59,0,dolphin,12,8,2006,PM,19.59
12/08/2006 20:59,1,dolphin,12,8,2006,PM,20.59
12/08/2006 21:59,1,dolphin,12,8,2006,PM,21.59
12/08/2006 22:59,2,dolphin,12,8,2006,PM,22.59
12/08/2006 23:59,4,dolphin,12,8,2006,PM,23.59
13/08/2006 0:59,9,dolphin,13,8,2006,AM,0.59
13/08/2006 1:59,16,dolphin,13,8,2006,AM,1.59
13/08/2006 2:59,4,dolphin,13,8,2006,AM,2.59
13/08/2006 3:59,0,dolphin,13,8,2006,AM,3.59
13/08/2006 4:59,0,dolphin,13,8,2006,AM,4.59
13/08/2006 5:59,0,dolphin,13,8,2006,AM,5.59
13/08/2006 6:59,0,dolphin,13,8,2006,AM,6.59
13/08/2006 7:59,0,dolphin,13,8,2006,AM,7.59
13/08/2006 8:59,0,dolphin,13,8,2006,AM,8.59
13/08/2006 9:59,1,dolphin,13,8,2006,AM,9.59
13/08/2006 10:59,0,dolphin,13,8,2006,AM,10.59
13/08/2006 11:59,0,dolphin,13,8,2006,AM,11.59
13/08/2006 12:59,3,dolphin,13,8,2006,PM,12.59
13/08/2006 13:59,0,dolphin,13,8,2006,PM,13.59
13/08/2006 14:59,4,dolphin,13,8,2006,PM,14.59
13/08/2006 15:59,0,dolphin,13,8,2006,PM,15.59
13/08/2006 16:59,1,dolphin,13,8,2006,PM,16.59
13/08/2006 17:59,0,dolphin,13,8,2006,PM,17.59
13/08/2006 18:59,0,dolphin,13,8,2006,PM,18.59
13/08/2006 19:59,0,dolphin,13,8,2006,PM,19.59
13/08/2006 20:59,0,dolphin,13,8,2006,PM,20.59
13/08/2006 21:59,0,dolphin,13,8,2006,PM,21.59
13/08/2006 22:59,0,dolphin,13,8,2006,PM,22.59
13/08/2006 23:59,0,dolphin,13,8,2006,PM,23.59
14/08/2006 0:59,0,dolphin,14,8,2006,AM,0.59
14/08/2006 1:59,1,dolphin,14,8,2006,AM,1.59
14/08/2006 2:59,0,dolphin,14,8,2006,AM,2.59
14/08/2006 3:59,0,dolphin,14,8,2006,AM,3.59
14/08/2006 4:59,1,dolphin,14,8,2006,AM,4.59
14/08/2006 5:59,7,dolphin,14,8,2006,AM,5.59
14/08/2006 6:59,0,dolphin,14,8,2006,AM,6.59
14/08/2006 7:59,1,dolphin,14,8,2006,AM,7.59
14/08/2006 8:59,0,dolphin,14,8,2006,AM,8.59
14/08/2006 9:59,0,dolphin,14,8,2006,AM,9.59
14/08/2006 10:59,0,dolphin,14,8,2006,AM,10.59
14/08/2006 11:59,0,dolphin,14,8,2006,AM,11.59
14/08/2006 12:59,0,dolphin,14,8,2006,PM,12.59
14/08/2006 13:59,0,dolphin,14,8,2006,PM,13.59
14/08/2006 14:59,0,dolphin,14,8,2006,PM,14.59
14/08/2006 15:59,0,dolphin,14,8,2006,PM,15.59
14/08/2006 16:59,0,dolphin,14,8,2006,PM,16.59
14/08/2006 17:59,9,dolphin,14,8,2006,PM,17.59
14/08/2006 18:59,3,dolphin,14,8,2006,PM,18.59
14/08/2006 19:59,0,dolphin,14,8,2006,PM,19.59
14/08/2006 20:59,0,dolphin,14,8,2006,PM,20.59
14/08/2006 21:59,0,dolphin,14,8,2006,PM,21.59
14/08/2006 22:59,2,dolphin,14,8,2006,PM,22.59
14/08/2006 23:59,2,dolphin,14,8,2006,PM,23.59
15/08/2006 0:59,0,dolphin,15,8,2006,AM,0.59
15/08/2006 1:59,0,dolphin,15,8,2006,AM,1.59
15/08/2006 2:59,0,dolphin,15,8,2006,AM,2.59
15/08/2006 3:59,0,dolphin,15,8,2006,AM,3.59
15/08/2006 4:59,0,dolphin,15,8,2006,AM,4.59
15/08/2006 5:59,1,dolphin,15,8,2006,AM,5.59
15/08/2006 6:59,0,dolphin,15,8,2006,AM,6.59
15/08/2006 7:59,0,dolphin,15,8,2006,AM,7.59
15/08/2006 8:59,0,dolphin,15,8,2006,AM,8.59
15/08/2006 9:59,0,dolphin,15,8,2006,AM,9.59
15/08/2006 10:59,0,dolphin,15,8,2006,AM,10.59
15/08/2006 11:59,0,dolphin,15,8,2006,AM,11.59
15/08/2006 12:59,0,dolphin,15,8,2006,PM,12.59
15/08/2006 13:59,0,dolphin,15,8,2006,PM,13.59
15/08/2006 14:59,0,dolphin,15,8,2006,PM,14.59
15/08/2006 15:59,0,dolphin,15,8,2006,PM,15.59
15/08/2006 16:59,0,dolphin,15,8,2006,PM,16.59
15/08/2006 17:59,0,dolphin,15,8,2006,PM,17.59
15/08/2006 18:59,0,dolphin,15,8,2006,PM,18.59
15/08/2006 19:59,0,dolphin,15,8,2006,PM,19.59
15/08/2006 20:59,5,dolphin,15,8,2006,PM,20.59
15/08/2006 21:59,0,dolphin,15,8,2006,PM,21.59
15/08/2006 22:59,0,dolphin,15,8,2006,PM,22.59
15/08/2006 23:59,0,dolphin,15,8,2006,PM,23.59
16/08/2006 0:59,0,dolphin,16,8,2006,AM,0.59
16/08/2006 1:59,0,dolphin,16,8,2006,AM,1.59
16/08/2006 2:59,6,dolphin,16,8,2006,AM,2.59
16/08/2006 3:59,0,dolphin,16,8,2006,AM,3.59
16/08/2006 4:59,0,dolphin,16,8,2006,AM,4.59
16/08/2006 5:59,0,dolphin,16,8,2006,AM,5.59
16/08/2006 6:59,0,dolphin,16,8,2006,AM,6.59
16/08/2006 7:59,0,dolphin,16,8,2006,AM,7.59
16/08/2006 8:59,6,dolphin,16,8,2006,AM,8.59
16/08/2006 9:59,0,dolphin,16,8,2006,AM,9.59
16/08/2006 10:59,0,dolphin,16,8,2006,AM,10.59
16/08/2006 11:59,0,dolphin,16,8,2006,AM,11.59
16/08/2006 12:59,0,dolphin,16,8,2006,PM,12.59
16/08/2006 13:59,0,dolphin,16,8,2006,PM,13.59
16/08/2006 14:59,2,dolphin,16,8,2006,PM,14.59
16/08/2006 15:59,0,dolphin,16,8,2006,PM,15.59
16/08/2006 16:59,0,dolphin,16,8,2006,PM,16.59
16/08/2006 17:59,0,dolphin,16,8,2006,PM,17.59
16/08/2006 18:59,0,dolphin,16,8,2006,PM,18.59
16/08/2006 19:59,0,dolphin,16,8,2006,PM,19.59
16/08/2006 20:59,1,dolphin,16,8,2006,PM,20.59
16/08/2006 21:59,0,dolphin,16,8,2006,PM,21.59
16/08/2006 22:59,0,dolphin,16,8,2006,PM,22.59
16/08/2006 23:59,0,dolphin,16,8,2006,PM,23.59
17/08/2006 0:59,0,dolphin,17,8,2006,AM,0.59
17/08/2006 1:59,0,dolphin,17,8,2006,AM,1.59
17/08/2006 2:59,0,dolphin,17,8,2006,AM,2.59
17/08/2006 3:59,0,dolphin,17,8,2006,AM,3.59
17/08/2006 4:59,0,dolphin,17,8,2006,AM,4.59
17/08/2006 5:59,0,dolphin,17,8,2006,AM,5.59
17/08/2006 6:59,0,dolphin,17,8,2006,AM,6.59
17/08/2006 7:59,0,dolphin,17,8,2006,AM,7.59
17/08/2006 8:59,6,dolphin,17,8,2006,AM,8.59
17/08/2006 9:59,0,dolphin,17,8,2006,AM,9.59
17/08/2006 10:59,0,dolphin,17,8,2006,AM,10.59
17/08/2006 11:59,0,dolphin,17,8,2006,AM,11.59
17/08/2006 12:59,0,dolphin,17,8,2006,PM,12.59
17/08/2006 13:59,0,dolphin,17,8,2006,PM,13.59
17/08/2006 14:59,0,dolphin,17,8,2006,PM,14.59
17/08/2006 15:59,0,dolphin,17,8,2006,PM,15.59
17/08/2006 16:59,0,dolphin,17,8,2006,PM,16.59
17/08/2006 17:59,3,dolphin,17,8,2006,PM,17.59
17/08/2006 18:59,0,dolphin,17,8,2006,PM,18.59
17/08/2006 19:59,0,dolphin,17,8,2006,PM,19.59
17/08/2006 20:59,7,dolphin,17,8,2006,PM,20.59
17/08/2006 21:59,10,dolphin,17,8,2006,PM,21.59
17/08/2006 22:59,1,dolphin,17,8,2006,PM,22.59
17/08/2006 23:59,0,dolphin,17,8,2006,PM,23.59
18/08/2006 0:59,0,dolphin,18,8,2006,AM,0.59
18/08/2006 1:59,0,dolphin,18,8,2006,AM,1.59
18/08/2006 2:59,0,dolphin,18,8,2006,AM,2.59
18/08/2006 3:59,0,dolphin,18,8,2006,AM,3.59
18/08/2006 4:59,0,dolphin,18,8,2006,AM,4.59
18/08/2006 5:59,0,dolphin,18,8,2006,AM,5.59
18/08/2006 6:59,0,dolphin,18,8,2006,AM,6.59
18/08/2006 7:59,0,dolphin,18,8,2006,AM,7.59
18/08/2006 8:59,0,dolphin,18,8,2006,AM,8.59
18/08/2006 9:59,0,dolphin,18,8,2006,AM,9.59
18/08/2006 10:59,1,dolphin,18,8,2006,AM,10.59
18/08/2006 11:59,0,dolphin,18,8,2006,AM,11.59
18/08/2006 12:59,0,dolphin,18,8,2006,PM,12.59
18/08/2006 13:59,0,dolphin,18,8,2006,PM,13.59
18/08/2006 14:59,0,dolphin,18,8,2006,PM,14.59
18/08/2006 15:59,0,dolphin,18,8,2006,PM,15.59
18/08/2006 16:59,0,dolphin,18,8,2006,PM,16.59
18/08/2006 17:59,4,dolphin,18,8,2006,PM,17.59
18/08/2006 18:59,0,dolphin,18,8,2006,PM,18.59
18/08/2006 19:59,1,dolphin,18,8,2006,PM,19.59
18/08/2006 20:59,0,dolphin,18,8,2006,PM,20.59
18/08/2006 21:59,1,dolphin,18,8,2006,PM,21.59
18/08/2006 22:59,4,dolphin,18,8,2006,PM,22.59
18/08/2006 23:59,1,dolphin,18,8,2006,PM,23.59
19/08/2006 0:59,0,dolphin,19,8,2006,AM,0.59
19/08/2006 1:59,0,dolphin,19,8,2006,AM,1.59
19/08/2006 2:59,0,dolphin,19,8,2006,AM,2.59
19/08/2006 3:59,0,dolphin,19,8,2006,AM,3.59
19/08/2006 4:59,0,dolphin,19,8,2006,AM,4.59
19/08/2006 5:59,3,dolphin,19,8,2006,AM,5.59
19/08/2006 6:59,5,dolphin,19,8,2006,AM,6.59
19/08/2006 7:59,0,dolphin,19,8,2006,AM,7.59
19/08/2006 8:59,0,dolphin,19,8,2006,AM,8.59
19/08/2006 9:59,0,dolphin,19,8,2006,AM,9.59
19/08/2006 10:59,0,dolphin,19,8,2006,AM,10.59
19/08/2006 11:59,0,dolphin,19,8,2006,AM,11.59
19/08/2006 12:59,0,dolphin,19,8,2006,PM,12.59
19/08/2006 13:59,0,dolphin,19,8,2006,PM,13.59
19/08/2006 14:59,0,dolphin,19,8,2006,PM,14.59
19/08/2006 15:59,0,dolphin,19,8,2006,PM,15.59
19/08/2006 16:59,0,dolphin,19,8,2006,PM,16.59
19/08/2006 17:59,2,dolphin,19,8,2006,PM,17.59
19/08/2006 18:59,0,dolphin,19,8,2006,PM,18.59
19/08/2006 19:59,8,dolphin,19,8,2006,PM,19.59
19/08/2006 20:59,2,dolphin,19,8,2006,PM,20.59
19/08/2006 21:59,1,dolphin,19,8,2006,PM,21.59
19/08/2006 22:59,0,dolphin,19,8,2006,PM,22.59
19/08/2006 23:59,0,dolphin,19,8,2006,PM,23.59
20/08/2006 0:59,6,dolphin,20,8,2006,AM,0.59
20/08/2006 1:59,0,dolphin,20,8,2006,AM,1.59
20/08/2006 2:59,0,dolphin,20,8,2006,AM,2.59
20/08/2006 3:59,0,dolphin,20,8,2006,AM,3.59
20/08/2006 4:59,1,dolphin,20,8,2006,AM,4.59
20/08/2006 5:59,0,dolphin,20,8,2006,AM,5.59
20/08/2006 6:59,2,dolphin,20,8,2006,AM,6.59
20/08/2006 7:59,0,dolphin,20,8,2006,AM,7.59
20/08/2006 8:59,0,dolphin,20,8,2006,AM,8.59
20/08/2006 9:59,1,dolphin,20,8,2006,AM,9.59
20/08/2006 10:59,0,dolphin,20,8,2006,AM,10.59
20/08/2006 11:59,0,dolphin,20,8,2006,AM,11.59
20/08/2006 12:59,0,dolphin,20,8,2006,PM,12.59
20/08/2006 13:59,0,dolphin,20,8,2006,PM,13.59
20/08/2006 14:59,6,dolphin,20,8,2006,PM,14.59
20/08/2006 15:59,0,dolphin,20,8,2006,PM,15.59
20/08/2006 16:59,0,dolphin,20,8,2006,PM,16.59
20/08/2006 17:59,0,dolphin,20,8,2006,PM,17.59
20/08/2006 18:59,0,dolphin,20,8,2006,PM,18.59
20/08/2006 19:59,0,dolphin,20,8,2006,PM,19.59
20/08/2006 20:59,0,dolphin,20,8,2006,PM,20.59
20/08/2006 21:59,0,dolphin,20,8,2006,PM,21.59
20/08/2006 22:59,0,dolphin,20,8,2006,PM,22.59
20/08/2006 23:59,0,dolphin,20,8,2006,PM,23.59
21/08/2006 0:59,0,dolphin,21,8,2006,AM,0.59
21/08/2006 1:59,0,dolphin,21,8,2006,AM,1.59
21/08/2006 2:59,0,dolphin,21,8,2006,AM,2.59
21/08/2006 3:59,0,dolphin,21,8,2006,AM,3.59
21/08/2006 4:59,1,dolphin,21,8,2006,AM,4.59
21/08/2006 5:59,0,dolphin,21,8,2006,AM,5.59
21/08/2006 6:59,0,dolphin,21,8,2006,AM,6.59
21/08/2006 7:59,0,dolphin,21,8,2006,AM,7.59
21/08/2006 8:59,0,dolphin,21,8,2006,AM,8.59
21/08/2006 9:59,0,dolphin,21,8,2006,AM,9.59
21/08/2006 10:59,0,dolphin,21,8,2006,AM,10.59
21/08/2006 11:59,0,dolphin,21,8,2006,AM,11.59
21/08/2006 12:59,1,dolphin,21,8,2006,PM,12.59
21/08/2006 13:59,2,dolphin,21,8,2006,PM,13.59
21/08/2006 14:59,4,dolphin,21,8,2006,PM,14.59
21/08/2006 15:59,0,dolphin,21,8,2006,PM,15.59
21/08/2006 16:59,0,dolphin,21,8,2006,PM,16.59
21/08/2006 17:59,0,dolphin,21,8,2006,PM,17.59
21/08/2006 18:59,0,dolphin,21,8,2006,PM,18.59
21/08/2006 19:59,0,dolphin,21,8,2006,PM,19.59
21/08/2006 20:59,0,dolphin,21,8,2006,PM,20.59
21/08/2006 21:59,0,dolphin,21,8,2006,PM,21.59
21/08/2006 22:59,0,dolphin,21,8,2006,PM,22.59
21/08/2006 23:59,0,dolphin,21,8,2006,PM,23.59
22/08/2006 0:59,0,dolphin,22,8,2006,AM,0.59
22/08/2006 1:59,0,dolphin,22,8,2006,AM,1.59
22/08/2006 2:59,0,dolphin,22,8,2006,AM,2.59
22/08/2006 3:59,0,dolphin,22,8,2006,AM,3.59
22/08/2006 4:59,0,dolphin,22,8,2006,AM,4.59
22/08/2006 5:59,0,dolphin,22,8,2006,AM,5.59
22/08/2006 6:59,0,dolphin,22,8,2006,AM,6.59
22/08/2006 7:59,0,dolphin,22,8,2006,AM,7.59
22/08/2006 8:59,0,dolphin,22,8,2006,AM,8.59
22/08/2006 9:59,0,dolphin,22,8,2006,AM,9.59
22/08/2006 10:59,0,dolphin,22,8,2006,AM,10.59
22/08/2006 11:59,0,dolphin,22,8,2006,AM,11.59
22/08/2006 12:59,0,dolphin,22,8,2006,PM,12.59
22/08/2006 13:59,0,dolphin,22,8,2006,PM,13.59
22/08/2006 14:59,0,dolphin,22,8,2006,PM,14.59
22/08/2006 15:59,0,dolphin,22,8,2006,PM,15.59
22/08/2006 16:59,0,dolphin,22,8,2006,PM,16.59
22/08/2006 17:59,0,dolphin,22,8,2006,PM,17.59
22/08/2006 18:59,0,dolphin,22,8,2006,PM,18.59
22/08/2006 19:59,0,dolphin,22,8,2006,PM,19.59
22/08/2006 20:59,0,dolphin,22,8,2006,PM,20.59
22/08/2006 21:59,0,dolphin,22,8,2006,PM,21.59
22/08/2006 22:59,3,dolphin,22,8,2006,PM,22.59
22/08/2006 23:59,0,dolphin,22,8,2006,PM,23.59
23/08/2006 0:59,1,dolphin,23,8,2006,AM,0.59
23/08/2006 1:59,0,dolphin,23,8,2006,AM,1.59
23/08/2006 2:59,6,dolphin,23,8,2006,AM,2.59
23/08/2006 3:59,0,dolphin,23,8,2006,AM,3.59
23/08/2006 4:59,0,dolphin,23,8,2006,AM,4.59
23/08/2006 5:59,0,dolphin,23,8,2006,AM,5.59
23/08/2006 6:59,0,dolphin,23,8,2006,AM,6.59
23/08/2006 7:59,0,dolphin,23,8,2006,AM,7.59
23/08/2006 8:59,0,dolphin,23,8,2006,AM,8.59
23/08/2006 9:59,0,dolphin,23,8,2006,AM,9.59
23/08/2006 10:59,0,dolphin,23,8,2006,AM,10.59
23/08/2006 11:59,0,dolphin,23,8,2006,AM,11.59
23/08/2006 12:59,0,dolphin,23,8,2006,PM,12.59
23/08/2006 13:59,0,dolphin,23,8,2006,PM,13.59
23/08/2006 14:59,0,dolphin,23,8,2006,PM,14.59
23/08/2006 15:59,0,dolphin,23,8,2006,PM,15.59
23/08/2006 16:59,0,dolphin,23,8,2006,PM,16.59
23/08/2006 17:59,0,dolphin,23,8,2006,PM,17.59
23/08/2006 18:59,1,dolphin,23,8,2006,PM,18.59
23/08/2006 19:59,0,dolphin,23,8,2006,PM,19.59
23/08/2006 20:59,0,dolphin,23,8,2006,PM,20.59
23/08/2006 21:59,0,dolphin,23,8,2006,PM,21.59
23/08/2006 22:59,0,dolphin,23,8,2006,PM,22.59
23/08/2006 23:59,0,dolphin,23,8,2006,PM,23.59
24/08/2006 0:59,0,dolphin,24,8,2006,AM,0.59
24/08/2006 1:59,2,dolphin,24,8,2006,AM,1.59
24/08/2006 2:59,4,dolphin,24,8,2006,AM,2.59
24/08/2006 3:59,3,dolphin,24,8,2006,AM,3.59
24/08/2006 4:59,1,dolphin,24,8,2006,AM,4.59
24/08/2006 5:59,0,dolphin,24,8,2006,AM,5.59
24/08/2006 6:59,0,dolphin,24,8,2006,AM,6.59
24/08/2006 7:59,0,dolphin,24,8,2006,AM,7.59
24/08/2006 8:59,0,dolphin,24,8,2006,AM,8.59
24/08/2006 9:59,0,dolphin,24,8,2006,AM,9.59
24/08/2006 10:59,0,dolphin,24,8,2006,AM,10.59
24/08/2006 11:59,0,dolphin,24,8,2006,AM,11.59
24/08/2006 12:59,0,dolphin,24,8,2006,PM,12.59
24/08/2006 13:59,0,dolphin,24,8,2006,PM,13.59
24/08/2006 14:59,3,dolphin,24,8,2006,PM,14.59
24/08/2006 15:59,10,dolphin,24,8,2006,PM,15.59
24/08/2006 16:59,0,dolphin,24,8,2006,PM,16.59
24/08/2006 17:59,2,dolphin,24,8,2006,PM,17.59
24/08/2006 18:59,0,dolphin,24,8,2006,PM,18.59
24/08/2006 19:59,1,dolphin,24,8,2006,PM,19.59
24/08/2006 20:59,0,dolphin,24,8,2006,PM,20.59
24/08/2006 21:59,0,dolphin,24,8,2006,PM,21.59
24/08/2006 22:59,0,dolphin,24,8,2006,PM,22.59
24/08/2006 23:59,2,dolphin,24,8,2006,PM,23.59
25/08/2006 0:59,0,dolphin,25,8,2006,AM,0.59
25/08/2006 1:59,0,dolphin,25,8,2006,AM,1.59
25/08/2006 2:59,0,dolphin,25,8,2006,AM,2.59
25/08/2006 3:59,0,dolphin,25,8,2006,AM,3.59
25/08/2006 4:59,5,dolphin,25,8,2006,AM,4.59
25/08/2006 5:59,0,dolphin,25,8,2006,AM,5.59
25/08/2006 6:59,0,dolphin,25,8,2006,AM,6.59
25/08/2006 7:59,0,dolphin,25,8,2006,AM,7.59
25/08/2006 8:59,0,dolphin,25,8,2006,AM,8.59
25/08/2006 9:59,1,dolphin,25,8,2006,AM,9.59
25/08/2006 10:59,0,dolphin,25,8,2006,AM,10.59
25/08/2006 11:59,0,dolphin,25,8,2006,AM,11.59
25/08/2006 12:59,0,dolphin,25,8,2006,PM,12.59
25/08/2006 13:59,0,dolphin,25,8,2006,PM,13.59
25/08/2006 14:59,0,dolphin,25,8,2006,PM,14.59
25/08/2006 15:59,0,dolphin,25,8,2006,PM,15.59
25/08/2006 16:59,0,dolphin,25,8,2006,PM,16.59
25/08/2006 17:59,0,dolphin,25,8,2006,PM,17.59
25/08/2006 18:59,0,dolphin,25,8,2006,PM,18.59
25/08/2006 19:59,0,dolphin,25,8,2006,PM,19.59
25/08/2006 20:59,1,dolphin,25,8,2006,PM,20.59
25/08/2006 21:59,2,dolphin,25,8,2006,PM,21.59
25/08/2006 22:59,6,dolphin,25,8,2006,PM,22.59
